id,louvain_label
ENSG00000246731,3
ENSG00000141540,3
ENSG00000196169,3
ENSG00000170412,4
ENSG00000172794,1
ENSG00000186074,2
ENSG00000109062,4
ENSG00000109065,1
ENSG00000109066,3
ENSG00000161509,4
ENSG00000161513,1
ENSG00000172782,1
ENSG00000167861,1
ENSG00000109089,3
ENSG00000167862,0
ENSG00000180901,1
ENSG00000167863,0
ENSG00000125449,1
ENSG00000125458,3
ENSG00000189159,0
ENSG00000265242,1
ENSG00000188612,0
ENSG00000125450,1
ENSG00000125447,1
ENSG00000125445,0
ENSG00000125457,3
ENSG00000125454,1
ENSG00000177885,0
ENSG00000264853,2
ENSG00000177728,1
ENSG00000177303,3
ENSG00000182173,1
ENSG00000073350,3
ENSG00000266714,3
ENSG00000108469,1
ENSG00000204323,3
ENSG00000259120,3
ENSG00000161526,3
ENSG00000264270,2
ENSG00000132470,4
ENSG00000108479,3
ENSG00000132475,4
ENSG00000132478,1
ENSG00000092929,3
ENSG00000132471,1
ENSG00000132481,3
ENSG00000141569,3
ENSG00000267342,1
ENSG00000204316,1
ENSG00000188878,1
ENSG00000161533,4
ENSG00000167881,1
ENSG00000182473,1
ENSG00000267128,2
ENSG00000141576,1
ENSG00000185262,4
ENSG00000129646,2
ENSG00000161542,2
ENSG00000176170,1
ENSG00000175931,1
ENSG00000242931,2
ENSG00000129667,4
ENSG00000161544,1
ENSG00000214140,3
ENSG00000163597,0
ENSG00000070731,4
ENSG00000070526,1
ENSG00000182534,0
ENSG00000070495,2
ENSG00000181038,0
ENSG00000161547,0
ENSG00000092931,2
ENSG00000167889,1
ENSG00000234912,1
ENSG00000129657,4
ENSG00000184640,1
ENSG00000267665,1
ENSG00000267506,1
ENSG00000267466,1
ENSG00000078687,1
ENSG00000204282,3
ENSG00000141524,3
ENSG00000167895,3
ENSG00000108639,3
ENSG00000183077,3
ENSG00000204278,3
ENSG00000184557,4
ENSG00000087157,1
ENSG00000187775,3
ENSG00000108669,3
ENSG00000055483,1
ENSG00000035862,3
ENSG00000178404,3
ENSG00000108679,3
ENSG00000171302,3
ENSG00000173918,4
ENSG00000167280,1
ENSG00000167281,1
ENSG00000141570,0
ENSG00000141582,1
ENSG00000167291,1
ENSG00000141519,1
ENSG00000171298,1
ENSG00000141543,0
ENSG00000141527,3
ENSG00000262580,2
ENSG00000181523,1
ENSG00000181045,1
ENSG00000173821,3
ENSG00000263069,2
ENSG00000173818,1
ENSG00000171246,1
ENSG00000141564,1
ENSG00000262833,2
ENSG00000261924,1
ENSG00000176108,1
ENSG00000175911,1
ENSG00000226137,1
ENSG00000175866,1
ENSG00000181409,3
ENSG00000141577,1
ENSG00000167302,1
ENSG00000224877,0
ENSG00000157637,1
ENSG00000262223,3
ENSG00000262877,3
ENSG00000263053,1
ENSG00000171282,1
ENSG00000184009,1
ENSG00000186765,1
ENSG00000185504,1
ENSG00000182446,1
ENSG00000204237,1
ENSG00000185298,1
ENSG00000214087,1
ENSG00000185359,1
ENSG00000262049,1
ENSG00000262814,1
ENSG00000183048,1
ENSG00000225663,1
ENSG00000185624,1
ENSG00000141522,1
ENSG00000263731,1
ENSG00000183684,1
ENSG00000141552,0
ENSG00000185813,1
ENSG00000187531,1
ENSG00000197063,1
ENSG00000265688,1
ENSG00000183010,1
ENSG00000185105,1
ENSG00000235296,1
ENSG00000169696,1
ENSG00000169689,1
ENSG00000169683,1
ENSG00000169750,1
ENSG00000169738,4
ENSG00000169733,1
ENSG00000169727,1
ENSG00000169718,1
ENSG00000169710,1
ENSG00000176155,1
ENSG00000265678,1
ENSG00000141526,4
ENSG00000141551,1
ENSG00000184551,1
ENSG00000268852,2
ENSG00000260563,2
ENSG00000181396,1
ENSG00000169660,1
ENSG00000178927,3
ENSG00000141562,1
ENSG00000141568,1
ENSG00000265136,2
ENSG00000262652,2
ENSG00000141580,3
ENSG00000141542,3
ENSG00000141560,1
ENSG00000167363,1
ENSG00000262410,2
ENSG00000141556,1
ENSG00000141579,2
ENSG00000262663,2
ENSG00000175711,1
ENSG00000176845,4
ENSG00000263006,2
ENSG00000101557,0
ENSG00000079134,3
ENSG00000158270,4
ENSG00000079101,0
ENSG00000266456,3
ENSG00000176890,3
ENSG00000132199,3
ENSG00000176105,3
ENSG00000265179,1
ENSG00000141433,0
ENSG00000263551,2
ENSG00000132204,2
ENSG00000101574,0
ENSG00000101596,4
ENSG00000132205,4
ENSG00000101577,4
ENSG00000263606,4
ENSG00000101605,4
ENSG00000101608,4
ENSG00000118680,0
ENSG00000177426,4
ENSG00000170579,0
ENSG00000177337,2
ENSG00000262001,2
ENSG00000266401,2
ENSG00000266513,2
ENSG00000238790,2
ENSG00000263724,2
ENSG00000263878,0
ENSG00000250933,2
ENSG00000261520,2
ENSG00000263753,3
ENSG00000264575,0
ENSG00000198081,3
ENSG00000266288,2
ENSG00000082397,0
ENSG00000265316,2
ENSG00000264000,2
ENSG00000261738,0
ENSG00000206432,0
ENSG00000154655,3
ENSG00000266846,2
ENSG00000264707,3
ENSG00000235552,0
ENSG00000088756,2
ENSG00000101680,4
ENSG00000173482,0
ENSG00000206418,0
ENSG00000168502,1
ENSG00000272788,2
ENSG00000178127,0
ENSG00000263847,2
ENSG00000266053,2
ENSG00000101745,0
ENSG00000273284,2
ENSG00000128791,4
ENSG00000017797,0
ENSG00000266805,2
ENSG00000154845,3
ENSG00000168461,4
ENSG00000101558,0
ENSG00000154856,4
ENSG00000134265,0
ENSG00000154864,3
ENSG00000141404,0
ENSG00000255112,0
ENSG00000154889,1
ENSG00000141401,4
ENSG00000256616,4
ENSG00000181626,2
ENSG00000267733,2
ENSG00000176194,1
ENSG00000176014,4
ENSG00000141385,0
ENSG00000141391,1
ENSG00000267199,2
ENSG00000134278,0
ENSG00000215527,1
ENSG00000101624,0
ENSG00000128789,0
ENSG00000267249,0
ENSG00000175354,4
ENSG00000085415,0
ENSG00000101639,3
ENSG00000168675,3
ENSG00000267393,2
ENSG00000267690,2
ENSG00000267694,2
ENSG00000267529,2
ENSG00000267702,2
ENSG00000267366,2
ENSG00000267136,2
ENSG00000272746,2
ENSG00000267503,2
ENSG00000177150,0
ENSG00000101654,0
ENSG00000175322,2
ENSG00000267756,2
ENSG00000186481,2
ENSG00000266145,1
ENSG00000264222,2
ENSG00000265787,2
ENSG00000180777,2
ENSG00000265015,3
ENSG00000067900,3
ENSG00000141449,3
ENSG00000141446,0
ENSG00000167088,0
ENSG00000263350,0
ENSG00000158201,4
ENSG00000101752,0
ENSG00000265142,2
ENSG00000101773,0
ENSG00000134508,4
ENSG00000134490,2
ENSG00000101782,0
ENSG00000141452,3
ENSG00000141458,3
ENSG00000154065,0
ENSG00000053747,2
ENSG00000168234,0
ENSG00000264924,2
ENSG00000154040,2
ENSG00000265750,0
ENSG00000141447,0
ENSG00000154059,0
ENSG00000198795,3
ENSG00000141380,3
ENSG00000141384,0
ENSG00000134504,1
ENSG00000263846,1
ENSG00000260372,2
ENSG00000265369,0
ENSG00000171885,4
ENSG00000154080,4
ENSG00000170558,0
ENSG00000227279,2
ENSG00000134755,4
ENSG00000134765,4
ENSG00000046604,4
ENSG00000118276,0
ENSG00000259985,0
ENSG00000153339,0
ENSG00000101695,3
ENSG00000134758,0
ENSG00000263393,2
ENSG00000141441,4
ENSG00000141434,2
ENSG00000215492,3
ENSG00000260389,2
ENSG00000197705,0
ENSG00000166960,0
ENSG00000141431,2
ENSG00000101746,0
ENSG00000267746,1
ENSG00000134769,4
ENSG00000267585,2
ENSG00000268873,4
ENSG00000166974,0
ENSG00000186812,3
ENSG00000186814,3
ENSG00000268573,2
ENSG00000257267,3
ENSG00000172466,3
ENSG00000186496,4
ENSG00000153391,1
ENSG00000141429,0
ENSG00000266965,2
ENSG00000141428,0
ENSG00000141425,0
ENSG00000141424,0
ENSG00000134759,0
ENSG00000134775,1
ENSG00000134779,0
ENSG00000150477,2
ENSG00000267039,2
ENSG00000267651,2
ENSG00000101489,0
ENSG00000267707,2
ENSG00000078142,0
ENSG00000267586,2
ENSG00000152214,0
ENSG00000132872,0
ENSG00000267414,0
ENSG00000152217,1
ENSG00000141469,4
ENSG00000152223,2
ENSG00000152234,0
ENSG00000152240,0
ENSG00000152242,0
ENSG00000141622,1
ENSG00000167210,1
ENSG00000101638,1
ENSG00000270112,1
ENSG00000267167,2
ENSG00000078043,0
ENSG00000267587,2
ENSG00000167216,4
ENSG00000183791,1
ENSG00000206181,2
ENSG00000267724,2
ENSG00000167220,0
ENSG00000134049,0
ENSG00000175387,0
ENSG00000184828,1
ENSG00000134030,1
ENSG00000267762,2
ENSG00000267764,2
ENSG00000101665,3
ENSG00000264269,2
ENSG00000141627,0
ENSG00000266696,2
ENSG00000177576,0
ENSG00000265681,1
ENSG00000167315,4
ENSG00000251992,1
ENSG00000252139,1
ENSG00000167306,0
ENSG00000172361,3
ENSG00000141644,1
ENSG00000154832,1
ENSG00000141639,4
ENSG00000134042,4
ENSG00000082212,0
ENSG00000141642,0
ENSG00000141646,4
ENSG00000176624,3
ENSG00000227115,3
ENSG00000187323,1
ENSG00000134046,0
ENSG00000101751,0
ENSG00000166845,3
ENSG00000041353,0
ENSG00000267524,2
ENSG00000166510,0
ENSG00000196628,0
ENSG00000267028,2
ENSG00000267402,2
ENSG00000267325,0
ENSG00000091164,0
ENSG00000091157,0
ENSG00000177511,0
ENSG00000119547,2
ENSG00000066926,3
ENSG00000134440,0
ENSG00000267040,2
ENSG00000081923,2
ENSG00000049759,2
ENSG00000267504,2
ENSG00000172175,2
ENSG00000267010,2
ENSG00000074657,3
ENSG00000166562,0
ENSG00000074695,4
ENSG00000183287,1
ENSG00000141682,1
ENSG00000166603,3
ENSG00000101542,3
ENSG00000243256,4
ENSG00000176641,3
ENSG00000197563,3
ENSG00000134444,0
ENSG00000266900,2
ENSG00000267560,2
ENSG00000141655,0
ENSG00000141664,2
ENSG00000081913,3
ENSG00000171791,4
ENSG00000119537,3
ENSG00000119541,0
ENSG00000267430,2
ENSG00000166401,4
ENSG00000081138,0
ENSG00000071991,3
ENSG00000260578,3
ENSG00000171451,3
ENSG00000166479,0
ENSG00000150636,0
ENSG00000206052,0
ENSG00000264845,2
ENSG00000150637,3
ENSG00000176225,3
ENSG00000170677,3
ENSG00000141668,0
ENSG00000264315,2
ENSG00000166342,0
ENSG00000265579,0
ENSG00000263958,2
ENSG00000141665,3
ENSG00000075336,0
ENSG00000166347,3
ENSG00000187773,3
ENSG00000133313,3
ENSG00000150656,3
ENSG00000264247,3
ENSG00000215421,0
ENSG00000180011,0
ENSG00000179981,2
ENSG00000101493,4
ENSG00000266256,4
ENSG00000264278,4
ENSG00000130856,1
ENSG00000265261,2
ENSG00000197971,3
ENSG00000263146,4
ENSG00000256463,4
ENSG00000166377,4
ENSG00000131196,4
ENSG00000060069,3
ENSG00000178342,1
ENSG00000122490,1
ENSG00000226742,0
ENSG00000141759,0
ENSG00000267127,2
ENSG00000101546,2
ENSG00000261126,2
ENSG00000101544,0
ENSG00000267270,2
ENSG00000178184,2
ENSG00000267251,2
ENSG00000141934,3
ENSG00000105556,1
ENSG00000183186,1
ENSG00000129946,1
ENSG00000099866,1
ENSG00000141933,1
ENSG00000099804,1
ENSG00000172270,1
ENSG00000099822,1
ENSG00000099821,1
ENSG00000070388,1
ENSG00000070423,1
ENSG00000070404,4
ENSG00000099864,1
ENSG00000011304,4
ENSG00000129951,1
ENSG00000175221,1
ENSG00000198858,1
ENSG00000116017,1
ENSG00000065268,1
ENSG00000182087,1
ENSG00000064666,4
ENSG00000064687,1
ENSG00000180448,4
ENSG00000099817,1
ENSG00000167468,1
ENSG00000064932,4
ENSG00000118046,1
ENSG00000099625,1
ENSG00000267778,1
ENSG00000099624,1
ENSG00000167470,4
ENSG00000099622,3
ENSG00000267493,1
ENSG00000228300,1
ENSG00000160953,1
ENSG00000267372,1
ENSG00000115286,3
ENSG00000130005,3
ENSG00000071626,3
ENSG00000115268,1
ENSG00000115266,1
ENSG00000119559,1
ENSG00000115257,1
ENSG00000115255,1
ENSG00000185761,1
ENSG00000185988,1
ENSG00000181588,3
ENSG00000267161,1
ENSG00000071655,1
ENSG00000127540,0
ENSG00000071564,1
ENSG00000079313,1
ENSG00000267244,2
ENSG00000129911,1
ENSG00000261526,4
ENSG00000129968,1
ENSG00000227500,3
ENSG00000213638,1
ENSG00000133275,1
ENSG00000133243,1
ENSG00000099875,4
ENSG00000172081,1
ENSG00000099840,3
ENSG00000065000,1
ENSG00000104885,1
ENSG00000104886,1
ENSG00000104897,1
ENSG00000104899,1
ENSG00000104904,0
ENSG00000220008,1
ENSG00000130332,1
ENSG00000005206,1
ENSG00000178297,1
ENSG00000099800,1
ENSG00000176619,1
ENSG00000099860,4
ENSG00000176533,1
ENSG00000267749,3
ENSG00000176490,1
ENSG00000261342,1
ENSG00000141873,1
ENSG00000104969,1
ENSG00000172009,1
ENSG00000172006,1
ENSG00000186300,0
ENSG00000171970,0
ENSG00000175691,1
ENSG00000065717,1
ENSG00000104964,1
ENSG00000088256,1
ENSG00000060558,1
ENSG00000125912,1
ENSG00000161082,1
ENSG00000141905,1
ENSG00000095932,1
ENSG00000129932,3
ENSG00000105325,1
ENSG00000161091,1
ENSG00000183397,1
ENSG00000064961,3
ENSG00000105298,1
ENSG00000186111,1
ENSG00000105289,2
ENSG00000011132,1
ENSG00000183617,1
ENSG00000007264,1
ENSG00000105278,1
ENSG00000167654,1
ENSG00000167657,1
ENSG00000167658,1
ENSG00000105229,3
ENSG00000178951,1
ENSG00000268670,1
ENSG00000126934,1
ENSG00000077463,1
ENSG00000089847,1
ENSG00000105248,1
ENSG00000105251,1
ENSG00000105255,1
ENSG00000178078,1
ENSG00000008382,1
ENSG00000269318,1
ENSG00000141985,1
ENSG00000167670,1
ENSG00000167671,1
ENSG00000167674,1
ENSG00000167676,4
ENSG00000214456,4
ENSG00000167680,1
ENSG00000185361,1
ENSG00000074842,1
ENSG00000142002,1
ENSG00000176840,1
ENSG00000141965,1
ENSG00000127666,1
ENSG00000105355,3
ENSG00000034063,3
ENSG00000127663,1
ENSG00000105426,1
ENSG00000223573,1
ENSG00000130254,1
ENSG00000160633,1
ENSG00000130255,1
ENSG00000174917,1
ENSG00000167733,1
ENSG00000196365,1
ENSG00000141994,1
ENSG00000174886,1
ENSG00000187650,3
ENSG00000105519,3
ENSG00000031823,1
ENSG00000087903,4
ENSG00000267427,1
ENSG00000130382,1
ENSG00000125656,1
ENSG00000125652,1
ENSG00000125650,1
ENSG00000125651,1
ENSG00000088247,1
ENSG00000181240,1
ENSG00000125648,1
ENSG00000205744,1
ENSG00000104833,1
ENSG00000125657,0
ENSG00000125730,4
ENSG00000125734,3
ENSG00000125733,4
ENSG00000141968,4
ENSG00000130544,0
ENSG00000171105,3
ENSG00000263264,2
ENSG00000104880,1
ENSG00000104883,3
ENSG00000198816,1
ENSG00000090674,1
ENSG00000032444,1
ENSG00000076826,1
ENSG00000076924,1
ENSG00000229833,1
ENSG00000076944,4
ENSG00000181029,1
ENSG00000182566,1
ENSG00000268297,1
ENSG00000142459,1
ENSG00000183248,1
ENSG00000076984,1
ENSG00000260001,1
ENSG00000104976,1
ENSG00000178531,1
ENSG00000104980,1
ENSG00000066044,1
ENSG00000142449,1
ENSG00000090661,3
ENSG00000271717,1
ENSG00000167775,1
ENSG00000267855,0
ENSG00000233927,1
ENSG00000186994,4
ENSG00000167772,4
ENSG00000269386,3
ENSG00000185236,1
ENSG00000099785,1
ENSG00000099783,3
ENSG00000133246,3
ENSG00000133250,1
ENSG00000142347,4
ENSG00000142303,1
ENSG00000167785,4
ENSG00000130803,0
ENSG00000267510,0
ENSG00000196110,0
ENSG00000188321,3
ENSG00000270011,2
ENSG00000266912,2
ENSG00000270614,2
ENSG00000174652,3
ENSG00000130818,0
ENSG00000197961,0
ENSG00000171469,3
ENSG00000267106,2
ENSG00000171466,0
ENSG00000196605,2
ENSG00000267370,2
ENSG00000127452,1
ENSG00000198258,0
ENSG00000127445,1
ENSG00000105088,1
ENSG00000080573,1
ENSG00000130813,1
ENSG00000130810,1
ENSG00000244165,1
ENSG00000130811,1
ENSG00000130816,1
ENSG00000105364,1
ENSG00000090339,4
ENSG00000105376,1
ENSG00000220201,1
ENSG00000267673,1
ENSG00000161847,1
ENSG00000076662,1
ENSG00000105397,1
ENSG00000105401,1
ENSG00000065989,1
ENSG00000079999,1
ENSG00000180739,3
ENSG00000130734,1
ENSG00000129347,3
ENSG00000129355,1
ENSG00000129353,4
ENSG00000267100,1
ENSG00000129351,1
ENSG00000213339,1
ENSG00000079805,3
ENSG00000099203,3
ENSG00000142453,1
ENSG00000130733,1
ENSG00000142444,1
ENSG00000127616,1
ENSG00000130164,4
ENSG00000197256,4
ENSG00000130158,4
ENSG00000105514,1
ENSG00000105518,1
ENSG00000183401,3
ENSG00000105520,1
ENSG00000187266,1
ENSG00000205517,4
ENSG00000198003,1
ENSG00000130175,1
ENSG00000196361,1
ENSG00000161914,1
ENSG00000130159,1
ENSG00000130176,4
ENSG00000130165,1
ENSG00000198551,0
ENSG00000197332,4
ENSG00000197933,3
ENSG00000197044,0
ENSG00000177599,3
ENSG00000171295,0
ENSG00000171291,3
ENSG00000198429,2
ENSG00000196757,0
ENSG00000197054,4
ENSG00000219665,4
ENSG00000197647,4
ENSG00000223547,4
ENSG00000214189,4
ENSG00000242615,0
ENSG00000196646,0
ENSG00000234773,1
ENSG00000197857,4
ENSG00000234750,2
ENSG00000188868,4
ENSG00000198342,4
ENSG00000196466,3
ENSG00000180855,4
ENSG00000234848,2
ENSG00000242852,2
ENSG00000249709,2
ENSG00000269693,2
ENSG00000188033,2
ENSG00000173875,0
ENSG00000178464,0
ENSG00000104774,3
ENSG00000123154,1
ENSG00000105583,0
ENSG00000095059,1
ENSG00000132004,1
ENSG00000105576,1
ENSG00000123144,1
ENSG00000198356,1
ENSG00000095066,1
ENSG00000171223,4
ENSG00000167815,1
ENSG00000104889,3
ENSG00000132026,1
ENSG00000105613,1
ENSG00000105612,4
ENSG00000105607,4
ENSG00000240616,3
ENSG00000179115,1
ENSG00000179218,4
ENSG00000179262,1
ENSG00000179271,1
ENSG00000008441,1
ENSG00000267610,2
ENSG00000104903,4
ENSG00000104907,1
ENSG00000160877,1
ENSG00000104915,1
ENSG00000160888,1
ENSG00000141837,1
ENSG00000104957,1
ENSG00000037757,1
ENSG00000104979,1
ENSG00000132003,1
ENSG00000187556,1
ENSG00000132016,1
ENSG00000132024,1
ENSG00000132017,1
ENSG00000132005,1
ENSG00000104998,1
ENSG00000187867,1
ENSG00000141854,1
ENSG00000141858,3
ENSG00000072062,1
ENSG00000267169,1
ENSG00000072071,1
ENSG00000123146,3
ENSG00000123136,3
ENSG00000123143,1
ENSG00000123159,1
ENSG00000224543,1
ENSG00000132002,4
ENSG00000099797,1
ENSG00000099795,1
ENSG00000160961,3
ENSG00000127507,3
ENSG00000105143,1
ENSG00000105137,4
ENSG00000105135,3
ENSG00000074181,1
ENSG00000270143,1
ENSG00000141867,1
ENSG00000273218,1
ENSG00000105127,0
ENSG00000268189,2
ENSG00000011243,1
ENSG00000011451,1
ENSG00000105122,4
ENSG00000186529,3
ENSG00000267056,4
ENSG00000171903,4
ENSG00000167460,4
ENSG00000167461,1
ENSG00000105058,0
ENSG00000072958,1
ENSG00000127528,4
ENSG00000127527,1
ENSG00000243745,2
ENSG00000105072,1
ENSG00000085872,1
ENSG00000269399,1
ENSG00000127526,1
ENSG00000105085,1
ENSG00000268087,1
ENSG00000269427,0
ENSG00000214046,0
ENSG00000269044,0
ENSG00000267904,1
ENSG00000072954,1
ENSG00000188039,4
ENSG00000127511,1
ENSG00000268743,2
ENSG00000160111,3
ENSG00000131351,1
ENSG00000099331,3
ENSG00000053501,1
ENSG00000099330,1
ENSG00000160113,1
ENSG00000130307,1
ENSG00000105393,1
ENSG00000160117,1
ENSG00000127220,1
ENSG00000130312,0
ENSG00000130311,1
ENSG00000074855,1
ENSG00000130299,1
ENSG00000130303,4
ENSG00000141971,1
ENSG00000188051,1
ENSG00000130304,3
ENSG00000269439,3
ENSG00000130313,3
ENSG00000130309,1
ENSG00000130477,1
ENSG00000130479,1
ENSG00000130475,3
ENSG00000105639,1
ENSG00000105640,1
ENSG00000007080,1
ENSG00000105642,1
ENSG00000105643,3
ENSG00000268032,3
ENSG00000096996,1
ENSG00000099308,1
ENSG00000105647,1
ENSG00000254858,1
ENSG00000105649,1
ENSG00000105650,1
ENSG00000130518,1
ENSG00000130522,1
ENSG00000130520,1
ENSG00000130517,3
ENSG00000130511,1
ENSG00000105655,1
ENSG00000268199,4
ENSG00000105656,1
ENSG00000105701,1
ENSG00000105700,1
ENSG00000268030,3
ENSG00000221983,1
ENSG00000006016,1
ENSG00000006015,1
ENSG00000105696,1
ENSG00000167487,1
ENSG00000105662,1
ENSG00000005007,1
ENSG00000223802,3
ENSG00000269694,1
ENSG00000105669,1
ENSG00000105671,1
ENSG00000051128,3
ENSG00000064607,1
ENSG00000269131,1
ENSG00000105676,1
ENSG00000181035,1
ENSG00000064545,1
ENSG00000254901,1
ENSG00000064490,3
ENSG00000184162,1
ENSG00000130287,4
ENSG00000187664,1
ENSG00000105705,1
ENSG00000129933,1
ENSG00000167491,1
ENSG00000186010,1
ENSG00000250067,1
ENSG00000105717,1
ENSG00000064547,1
ENSG00000089639,1
ENSG00000105726,1
ENSG00000181896,3
ENSG00000270402,2
ENSG00000105708,0
ENSG00000266904,2
ENSG00000267419,1
ENSG00000081665,3
ENSG00000267481,3
ENSG00000256771,0
ENSG00000270270,2
ENSG00000267565,0
ENSG00000184635,4
ENSG00000197124,4
ENSG00000267383,2
ENSG00000256229,3
ENSG00000231205,3
ENSG00000237440,0
ENSG00000188171,0
ENSG00000160229,2
ENSG00000105750,0
ENSG00000118620,3
ENSG00000160352,0
ENSG00000268357,2
ENSG00000196705,3
ENSG00000268995,2
ENSG00000268521,3
ENSG00000182141,3
ENSG00000268322,3
ENSG00000172687,3
ENSG00000213976,0
ENSG00000196268,2
ENSG00000268119,2
ENSG00000268658,2
ENSG00000197013,0
ENSG00000197020,3
ENSG00000269845,2
ENSG00000198521,0
ENSG00000160321,0
ENSG00000197134,9
ENSG00000196109,3
ENSG00000197360,4
ENSG00000270947,4
ENSG00000269138,4
ENSG00000260599,4
ENSG00000269067,4
ENSG00000183850,4
ENSG00000196081,4
ENSG00000269837,2
ENSG00000213971,2
ENSG00000167232,0
ENSG00000267934,2
ENSG00000197372,0
ENSG00000196172,0
ENSG00000233836,0
ENSG00000205246,0
ENSG00000213967,4
ENSG00000268362,2
ENSG00000213096,4
ENSG00000268058,2
ENSG00000268442,2
ENSG00000261824,0
ENSG00000261770,2
ENSG00000267575,2
ENSG00000267264,2
ENSG00000267389,2
ENSG00000267623,2
ENSG00000272635,0
ENSG00000169021,0
ENSG00000264515,1
ENSG00000266248,1
ENSG00000187135,3
ENSG00000105171,0
ENSG00000166289,3
ENSG00000131943,0
ENSG00000105173,0
ENSG00000105176,3
ENSG00000242100,2
ENSG00000267006,2
ENSG00000266910,2
ENSG00000198597,3
ENSG00000121297,1
ENSG00000267662,2
ENSG00000168813,3
ENSG00000178904,4
ENSG00000105185,0
ENSG00000105186,1
ENSG00000213965,0
ENSG00000121289,1
ENSG00000131941,4
ENSG00000076650,1
ENSG00000166359,1
ENSG00000130881,1
ENSG00000130876,4
ENSG00000267580,1
ENSG00000153879,0
ENSG00000124299,1
ENSG00000124302,1
ENSG00000153885,4
ENSG00000257103,3
ENSG00000166398,3
ENSG00000105220,1
ENSG00000126249,0
ENSG00000126261,0
ENSG00000142279,1
ENSG00000205209,2
ENSG00000256383,3
ENSG00000089335,0
ENSG00000197841,0
ENSG00000153896,3
ENSG00000168661,0
ENSG00000180884,3
ENSG00000089351,1
ENSG00000105711,0
ENSG00000105707,3
ENSG00000153902,4
ENSG00000203403,4
ENSG00000266964,4
ENSG00000221946,1
ENSG00000089327,4
ENSG00000105699,1
ENSG00000268947,1
ENSG00000105698,1
ENSG00000105695,3
ENSG00000012124,3
ENSG00000161249,1
ENSG00000236144,3
ENSG00000105677,0
ENSG00000249115,3
ENSG00000126254,1
ENSG00000126267,1
ENSG00000011590,1
ENSG00000105663,1
ENSG00000161265,1
ENSG00000205155,0
ENSG00000267439,0
ENSG00000267796,1
ENSG00000004776,1
ENSG00000167595,1
ENSG00000004777,1
ENSG00000225872,1
ENSG00000126259,1
ENSG00000105290,3
ENSG00000167604,1
ENSG00000011600,4
ENSG00000126243,1
ENSG00000205138,0
ENSG00000239382,1
ENSG00000105270,1
ENSG00000161277,1
ENSG00000075702,1
ENSG00000105258,0
ENSG00000105254,0
ENSG00000126247,1
ENSG00000161281,0
ENSG00000196357,3
ENSG00000167635,3
ENSG00000267053,2
ENSG00000232677,1
ENSG00000142065,0
ENSG00000181007,0
ENSG00000186017,0
ENSG00000267309,1
ENSG00000254004,0
ENSG00000186020,0
ENSG00000233527,2
ENSG00000161298,2
ENSG00000266935,2
ENSG00000197808,0
ENSG00000225975,0
ENSG00000189042,0
ENSG00000267041,3
ENSG00000267254,2
ENSG00000197863,4
ENSG00000251247,3
ENSG00000185869,0
ENSG00000198453,0
ENSG00000197050,0
ENSG00000267345,2
ENSG00000267672,2
ENSG00000196967,2
ENSG00000245680,0
ENSG00000188283,0
ENSG00000226686,2
ENSG00000267605,2
ENSG00000181666,2
ENSG00000267682,2
ENSG00000189164,0
ENSG00000196437,0
ENSG00000171827,0
ENSG00000267381,0
ENSG00000266916,3
ENSG00000188227,2
ENSG00000180458,2
ENSG00000267470,3
ENSG00000180479,4
ENSG00000171817,0
ENSG00000120784,0
ENSG00000196381,2
ENSG00000198182,3
ENSG00000267152,2
ENSG00000189144,0
ENSG00000267640,3
ENSG00000229481,3
ENSG00000105738,1
ENSG00000011332,1
ENSG00000167642,0
ENSG00000167641,3
ENSG00000167645,1
ENSG00000099337,1
ENSG00000099338,3
ENSG00000099341,0
ENSG00000179168,1
ENSG00000188766,1
ENSG00000267473,1
ENSG00000130244,1
ENSG00000171777,2
ENSG00000196218,1
ENSG00000104814,1
ENSG00000178982,1
ENSG00000130402,1
ENSG00000104823,1
ENSG00000104824,1
ENSG00000187994,1
ENSG00000068903,3
ENSG00000104825,1
ENSG00000104835,1
ENSG00000128626,1
ENSG00000269486,2
ENSG00000269190,1
ENSG00000161243,1
ENSG00000183760,3
ENSG00000130669,1
ENSG00000128011,1
ENSG00000268262,1
ENSG00000130755,4
ENSG00000179134,1
ENSG00000006712,1
ENSG00000063322,4
ENSG00000128016,4
ENSG00000090924,4
ENSG00000105193,1
ENSG00000196235,1
ENSG00000105197,1
ENSG00000090932,1
ENSG00000176401,0
ENSG00000176396,0
ENSG00000105204,1
ENSG00000105202,3
ENSG00000090920,4
ENSG00000013275,0
ENSG00000187187,2
ENSG00000268166,2
ENSG00000269069,2
ENSG00000128000,2
ENSG00000197782,0
ENSG00000130758,1
ENSG00000174521,1
ENSG00000105221,1
ENSG00000205041,2
ENSG00000160392,1
ENSG00000105223,1
ENSG00000160396,1
ENSG00000105227,4
ENSG00000197019,4
ENSG00000167565,3
ENSG00000090013,1
ENSG00000160460,1
ENSG00000160410,3
ENSG00000090006,1
ENSG00000105245,1
ENSG00000123815,1
ENSG00000086544,4
ENSG00000188493,3
ENSG00000077312,4
ENSG00000167578,3
ENSG00000269858,1
ENSG00000233622,1
ENSG00000237118,1
ENSG00000269843,2
ENSG00000255974,2
ENSG00000198077,2
ENSG00000130612,2
ENSG00000256612,2
ENSG00000167601,4
ENSG00000105323,1
ENSG00000105329,4
ENSG00000142039,1
ENSG00000142046,1
ENSG00000123810,1
ENSG00000077348,1
ENSG00000248098,1
ENSG00000105341,1
ENSG00000267107,4
